,fid,nunivotcda,cocursodag,cocdadesag,max
6413,2713,10.0,8631381822,863138182,7.2749999999999995
6414,2713,10.0,8631381822,863138182,7.2749999999999995
6415,2714,10.0,8631381824,863138182,7.2749999999999995
6416,2714,10.0,8631381824,863138182,7.2749999999999995
6417,2715,11.0,86313818242,8631381824,7.2749999999999995
6418,2716,9.0,863138184,86313818,7.275
6419,2716,9.0,863138184,86313818,7.275
6420,2716,9.0,863138184,86313818,7.275
6421,2717,10.0,8631381852,86313818,7.275
6422,2717,10.0,8631381852,86313818,7.275
6423,2718,9.0,863138186,86313818,7.275
6424,2718,9.0,863138186,86313818,7.275
6425,2718,9.0,863138186,86313818,7.275
6426,2718,9.0,863138186,86313818,7.275
6427,2718,9.0,863138186,86313818,7.275
6428,2718,9.0,863138186,86313818,7.275
6429,2719,10.0,8631381862,863138186,7.275
6430,2719,10.0,8631381862,863138186,7.275
6431,2720,10.0,8631381864,863138186,7.275
6432,2720,10.0,8631381864,863138186,7.275
6433,2721,10.0,8631381866,863138186,7.275
6434,2721,10.0,8631381866,863138186,7.275
6435,2722,10.0,8631381868,863138186,7.275
6436,2722,10.0,8631381868,863138186,7.275
6437,2723,9.0,863138188,86313818,7.275
6438,2723,9.0,863138188,86313818,7.275
6439,2723,9.0,863138188,86313818,7.275
6440,2723,9.0,863138188,86313818,7.275
6441,2723,9.0,863138188,86313818,7.275
6442,2723,9.0,863138188,86313818,7.2749999999999995
6443,2723,9.0,863138188,86313818,7.2749999999999995
6444,2724,10.0,8631381882,863138188,7.275
6445,2725,10.0,8631381884,863138188,7.275
6446,2725,10.0,8631381884,863138188,7.275
6447,2726,10.0,8631381886,863138188,7.275
6448,2726,10.0,8631381886,863138188,7.275
6449,2726,10.0,8631381886,863138188,7.275
6450,2727,10.0,8631381888,863138188,7.2749999999999995
6451,2727,10.0,8631381888,863138188,7.2749999999999995
6452,2728,10.0,8631382974,8631382,
6453,2728,10.0,8631382974,8631382,
6454,2729,10.0,8631381892,86313818,7.275
6455,2729,10.0,8631381892,86313818,7.275
6456,2730,11.0,86313841446,8631384144,
6457,2731,10.0,8631381894,86313818,7.275
6458,2731,10.0,8631381894,86313818,7.275
6459,2732,10.0,8631381896,86313818,7.275
6460,2732,10.0,8631381896,86313818,7.275
6461,2733,11.0,86313818972,86313818,7.275
6462,2734,10.0,8631381898,86313818,7.275
6463,2734,10.0,8631381898,86313818,7.275
6464,2735,7.0,8631382,863138,7.2749999999999995
6465,2735,7.0,8631382,863138,7.2749999999999995
6466,2735,7.0,8631382,863138,7.275
6467,2735,7.0,8631382,863138,7.275
6468,2735,7.0,8631382,863138,7.275
6469,2735,7.0,8631382,863138,7.275
6470,2735,7.0,8631382,863138,7.275
6471,2735,7.0,8631382,863138,7.2749999999999995
6472,2735,7.0,8631382,863138,7.2749999999999995
6473,2735,7.0,8631382,863138,7.275
6474,2735,7.0,8631382,863138,7.275
6475,2735,7.0,8631382,863138,7.275
6476,2735,7.0,8631382,863138,7.275
6477,2735,7.0,8631382,863138,7.2749999999999995
6478,2735,7.0,8631382,863138,7.275
6479,2735,7.0,8631382,863138,7.275
6480,2735,7.0,8631382,863138,7.275
6481,2735,7.0,8631382,863138,7.275
6482,2735,7.0,8631382,863138,7.275
6483,2735,7.0,8631382,863138,7.275
6484,2735,7.0,8631382,863138,7.275
6485,2735,7.0,8631382,863138,7.2749999999999995
6486,2735,7.0,8631382,863138,7.2749999999999995
6487,2735,7.0,8631382,863138,
6488,2735,7.0,8631382,863138,
6489,2735,7.0,8631382,863138,
6490,2735,7.0,8631382,863138,
6491,2735,7.0,8631382,863138,
6492,2735,7.0,8631382,863138,
6493,2735,7.0,8631382,863138,
6494,2735,7.0,8631382,863138,
6495,2736,9.0,863138212,8631382,7.2749999999999995
6496,2737,9.0,863138214,8631382,7.275
6497,2737,9.0,863138214,8631382,7.275
6498,2738,8.0,86313822,8631382,7.275
6499,2738,8.0,86313822,8631382,7.275
6500,2739,8.0,86313824,8631382,7.275
6501,2739,8.0,86313824,8631382,7.275
6502,2739,8.0,86313824,8631382,7.2749999999999995
6503,2739,8.0,86313824,8631382,7.2749999999999995
6504,2739,8.0,86313824,8631382,7.2749999999999995
6505,2739,8.0,86313824,8631382,7.275
6506,2739,8.0,86313824,8631382,7.275
6507,2739,8.0,86313824,8631382,7.275
6508,2739,8.0,86313824,8631382,7.2749999999999995
6509,2740,10.0,8631382412,86313824,7.2749999999999995
6510,2740,10.0,8631382412,86313824,7.2749999999999995
6511,2741,9.0,863138242,86313824,7.2749999999999995
6512,2741,9.0,863138242,86313824,7.2749999999999995
6513,2742,9.0,863138244,86313824,7.2749999999999995
6514,2742,9.0,863138244,86313824,7.275
6515,2743,9.0,863138246,86313824,7.2749999999999995
6516,2743,9.0,863138246,86313824,7.275
6517,2744,10.0,8631382472,86313824,7.2749999999999995
6518,2744,10.0,8631382472,86313824,7.275
6519,2745,9.0,863138264,86313826,7.2749999999999995
6520,2745,9.0,863138264,86313826,7.2749999999999995
6521,2746,9.0,863138248,86313824,7.275
6522,2746,9.0,863138248,86313824,7.275
6523,2747,10.0,8631382492,86313824,7.2749999999999995
6524,2747,10.0,8631382492,86313824,7.2749999999999995
6525,2748,10.0,8631384146,863138414,
6526,2748,10.0,8631384146,863138414,
6527,2749,9.0,863138252,8631382,7.275
6528,2749,9.0,863138252,8631382,7.2749999999999995
6529,2750,9.0,863138254,8631382,7.2749999999999995
6530,2750,9.0,863138254,8631382,7.2749999999999995
6531,2751,9.0,863138256,8631382,7.2749999999999995
6532,2751,9.0,863138256,8631382,7.2749999999999995
6533,2752,9.0,863138272,8631382,7.2749999999999995
6534,2752,9.0,863138272,8631382,7.2749999999999995
6535,2752,9.0,863138272,8631382,7.2749999999999995
6536,2752,9.0,863138272,8631382,7.2749999999999995
6537,2753,9.0,863138258,8631382,7.2749999999999995
6538,2753,9.0,863138258,8631382,7.2749999999999995
6539,2753,9.0,863138258,8631382,7.275
6540,2753,9.0,863138258,8631382,7.2749999999999995
6541,2754,10.0,8631382582,863138258,7.2749999999999995
6542,2754,10.0,8631382582,863138258,7.2749999999999995
6543,2755,10.0,8631382692,86313826,7.2749999999999995
6544,2755,10.0,8631382692,86313826,7.2749999999999995
6545,2756,12.0,863138415852,8631384158,
6546,2757,9.0,863138262,86313826,7.275
6547,2757,9.0,863138262,86313826,7.275
6548,2758,10.0,8631382722,863138272,7.2749999999999995
6549,2758,10.0,8631382722,863138272,7.2749999999999995
6550,2758,10.0,8631382722,863138272,7.2749999999999995
6551,2759,9.0,863138266,86313826,7.2749999999999995
6552,2759,9.0,863138266,86313826,7.2749999999999995
6553,2760,10.0,8631382672,86313826,7.2749999999999995
6554,2760,10.0,8631382672,86313826,7.275
6555,2761,10.0,8631382674,86313826,7.275
6556,2761,10.0,8631382674,86313826,7.275
6557,2762,9.0,863138268,86313826,7.275
6558,2762,9.0,863138268,86313826,7.275
6559,2763,10.0,8631382712,8631382,7.275
6560,2763,10.0,8631382712,8631382,7.275
6561,2764,10.0,8631382714,8631382,7.275
6562,2764,10.0,8631382714,8631382,7.275
6563,2765,10.0,8631382716,8631382,7.2749999999999995
6564,2765,10.0,8631382716,8631382,7.2749999999999995
6565,2766,11.0,86313827162,8631382716,7.2749999999999995
6566,2767,9.0,863138274,8631382,7.275
6567,2767,9.0,863138274,8631382,7.275
6568,2768,10.0,8631382752,8631382,7.275
6569,2768,10.0,8631382752,8631382,7.275
6570,2769,10.0,8631382892,86313828,7.2749999999999995
6571,2769,10.0,8631382892,86313828,7.2749999999999995
6572,2770,12.0,863138492122,86313849212,
6573,2771,9.0,863138276,8631382,7.275
6574,2771,9.0,863138276,8631382,7.275
6575,2771,9.0,863138276,8631382,7.275
6576,2772,10.0,8631382762,863138276,7.275
6577,2772,10.0,8631382762,863138276,7.2749999999999995
6578,2773,9.0,863138278,8631382,7.2749999999999995
6579,2773,9.0,863138278,8631382,7.2749999999999995
6580,2774,8.0,86313828,8631382,7.275
6581,2774,8.0,86313828,8631382,7.275
6582,2774,8.0,86313828,8631382,7.275
6583,2774,8.0,86313828,8631382,7.275
6584,2774,8.0,86313828,8631382,7.275
6585,2774,8.0,86313828,8631382,7.275
6586,2774,8.0,86313828,8631382,7.275
6587,2774,8.0,86313828,8631382,7.275
6588,2774,8.0,86313828,8631382,7.2749999999999995
6589,2775,9.0,863138282,86313828,7.275
6590,2775,9.0,863138282,86313828,7.275
6591,2776,9.0,863138284,86313828,7.275
6592,2776,9.0,863138284,86313828,7.275
6593,2776,9.0,863138284,86313828,7.275
6594,2776,9.0,863138284,86313828,7.275
6595,2777,10.0,8631382842,863138284,7.275
6596,2777,10.0,8631382842,863138284,7.275
6597,2778,9.0,863138286,86313828,7.275
6598,2779,9.0,863138288,86313828,7.275
6599,2780,9.0,863138292,8631382,7.2749999999999995
6600,2780,9.0,863138292,8631382,7.2749999999999995
6601,2780,9.0,863138292,8631382,7.2749999999999995
6602,2781,10.0,8631382922,863138292,7.2749999999999995
6603,2781,10.0,8631382922,863138292,7.2749999999999995
6604,2782,9.0,863138294,8631382,7.2749999999999995
6605,2782,9.0,863138294,8631382,
6606,2782,9.0,863138294,8631382,
6607,2782,9.0,863138294,8631382,
6608,2782,9.0,863138294,8631382,
6609,2782,9.0,863138294,8631382,
6610,2783,10.0,8631382942,863138294,
6611,2783,10.0,8631382942,863138294,
6612,2784,10.0,8631382944,863138294,
6613,2785,10.0,8631382952,8631382,
6614,2785,10.0,8631382952,8631382,
6615,2786,9.0,863138296,8631382,
6616,2786,9.0,863138296,8631382,
6617,2786,9.0,863138296,8631382,
6618,2787,10.0,8631382962,863138296,
6619,2787,10.0,8631382962,863138296,
6620,2788,10.0,8631382972,8631382,
6621,2788,10.0,8631382972,8631382,
6622,2789,10.0,8631382976,8631382,
6623,2789,10.0,8631382976,8631382,
6624,2789,10.0,8631382976,8631382,
6625,2790,11.0,86313829762,8631382976,
6626,2791,10.0,8631382978,8631382,
6627,2791,10.0,8631382978,8631382,
6628,2792,11.0,86313829792,8631382,
6629,2793,11.0,86313841232,863138412,
6630,2794,9.0,863138298,8631382,
6631,2794,9.0,863138298,8631382,
6632,2794,9.0,863138298,8631382,
6633,2794,9.0,863138298,8631382,
6634,2794,9.0,863138298,8631382,
6635,2794,9.0,863138298,8631382,
6636,2794,9.0,863138298,8631382,
6637,2795,10.0,8631382982,863138298,
6638,2795,10.0,8631382982,863138298,
6639,2796,10.0,8631382984,863138298,
6640,2796,10.0,8631382984,863138298,
6641,2797,10.0,8631382986,863138298,
6642,2797,10.0,8631382986,863138298,
6643,2798,10.0,8631382988,863138298,
6644,2798,10.0,8631382988,863138298,
6645,2799,10.0,8631382992,8631382,
6646,2799,10.0,8631382992,8631382,
6647,2800,8.0,86313832,863138,7.2749999999999995
6648,2800,8.0,86313832,863138,7.275
6649,2800,8.0,86313832,863138,7.275
6650,2801,9.0,863138322,86313832,7.275
6651,2801,9.0,863138322,86313832,7.275
6652,2802,10.0,8631383444,863138344,7.2749999999999995
6653,2802,10.0,8631383444,863138344,7.2749999999999995
6654,2803,9.0,863138332,863138,7.2749999999999995
6655,2803,9.0,863138332,863138,7.2749999999999995
6656,2803,9.0,863138332,863138,7.2749999999999995
6657,2804,10.0,8631383322,863138332,7.2749999999999995
6658,2804,10.0,8631383322,863138332,7.2749999999999995
6659,2805,10.0,8631384112,8631384,7.275
6660,2805,10.0,8631384112,8631384,7.275
6661,2806,11.0,86313841234,863138412,
6662,2807,8.0,86313834,863138,7.2749999999999995
6663,2807,8.0,86313834,863138,7.275
6664,2807,8.0,86313834,863138,7.275
6665,2807,8.0,86313834,863138,7.275
6666,2807,8.0,86313834,863138,7.275
6667,2807,8.0,86313834,863138,7.275
6668,2807,8.0,86313834,863138,7.275
6669,2807,8.0,86313834,863138,7.275
6670,2807,8.0,86313834,863138,7.275
6671,2808,9.0,863138342,86313834,7.275
6672,2808,9.0,863138342,86313834,7.275
6673,2809,9.0,863138344,86313834,7.275
6674,2809,9.0,863138344,86313834,7.275
6675,2809,9.0,863138344,86313834,7.275
6676,2809,9.0,863138344,86313834,7.2749999999999995
6677,2810,10.0,8631383442,863138344,7.275
6678,2810,10.0,8631383442,863138344,7.275
6679,2811,12.0,863138492842,86313849284,
6680,2812,9.0,863138346,86313834,7.275
6681,2813,9.0,863138348,86313834,7.275
6682,2813,9.0,863138348,86313834,7.275
6683,2814,10.0,8631384114,8631384,7.275
6684,2814,10.0,8631384114,8631384,7.275
6685,2814,10.0,8631384114,8631384,7.275
6686,2815,11.0,86313841152,8631384,
6687,2816,12.0,863138458412,8631384584,
6688,2817,8.0,86313836,863138,7.2749999999999995
6689,2817,8.0,86313836,863138,7.2749999999999995
6690,2817,8.0,86313836,863138,7.2749999999999995
6691,2817,8.0,86313836,863138,7.2749999999999995
6692,2818,9.0,863138362,86313836,7.2749999999999995
6693,2818,9.0,863138362,86313836,7.2749999999999995
6694,2819,11.0,86313841292,863138412,
6695,2820,9.0,863138364,86313836,7.2749999999999995
6696,2820,9.0,863138364,86313836,7.2749999999999995
6697,2821,8.0,86313838,863138,7.275
6698,2821,8.0,86313838,863138,7.275
6699,2821,8.0,86313838,863138,7.2749999999999995
6700,2821,8.0,86313838,863138,7.2749999999999995
6701,2822,9.0,863138382,86313838,7.2749999999999995
6702,2822,9.0,863138382,86313838,7.2749999999999995
6703,2823,9.0,863138392,863138,7.275
6704,2823,9.0,863138392,863138,7.275
6705,2824,7.0,8631384,863138,7.275
6706,2824,7.0,8631384,863138,7.275
6707,2824,7.0,8631384,863138,7.275
6708,2824,7.0,8631384,863138,7.275
6709,2824,7.0,8631384,863138,7.2749999999999995
6710,2824,7.0,8631384,863138,7.2749999999999995
6711,2824,7.0,8631384,863138,
6712,2824,7.0,8631384,863138,
6713,2824,7.0,8631384,863138,
6714,2824,7.0,8631384,863138,
6715,2824,7.0,8631384,863138,
6716,2824,7.0,8631384,863138,
6717,2824,7.0,8631384,863138,
6718,2824,7.0,8631384,863138,
6719,2824,7.0,8631384,863138,
6720,2824,7.0,8631384,863138,
6721,2824,7.0,8631384,863138,
6722,2824,7.0,8631384,863138,
6723,2824,7.0,8631384,863138,
6724,2824,7.0,8631384,863138,
6725,2824,7.0,8631384,863138,
6726,2824,7.0,8631384,863138,
6727,2824,7.0,8631384,863138,
6728,2824,7.0,8631384,863138,
6729,2824,7.0,8631384,863138,
6730,2824,7.0,8631384,863138,
6731,2824,7.0,8631384,863138,
6732,2824,7.0,8631384,863138,
6733,2824,7.0,8631384,863138,
6734,2824,7.0,8631384,863138,
6735,2824,7.0,8631384,863138,
6736,2824,7.0,8631384,863138,
6737,2824,7.0,8631384,863138,
6738,2824,7.0,8631384,863138,
6739,2824,7.0,8631384,863138,
6740,2824,7.0,8631384,863138,
6741,2824,7.0,8631384,863138,
6742,2824,7.0,8631384,863138,
6743,2824,7.0,8631384,863138,
6744,2824,7.0,8631384,863138,
6745,2824,7.0,8631384,863138,
6746,2824,7.0,8631384,863138,
6747,2824,7.0,8631384,863138,
6748,2824,7.0,8631384,863138,
6749,2824,7.0,8631384,863138,
6750,2824,7.0,8631384,863138,
6751,2824,7.0,8631384,863138,
6752,2824,7.0,8631384,863138,
6753,2824,7.0,8631384,863138,
6754,2824,7.0,8631384,863138,
6755,2824,7.0,8631384,863138,
6756,2824,7.0,8631384,863138,
6757,2824,7.0,8631384,863138,
6758,2824,7.0,8631384,863138,
6759,2824,7.0,8631384,863138,
6760,2824,7.0,8631384,863138,
6761,2824,7.0,8631384,863138,
6762,2824,7.0,8631384,863138,
6763,2824,7.0,8631384,863138,
6764,2824,7.0,8631384,863138,
6765,2824,7.0,8631384,863138,
6766,2824,7.0,8631384,863138,
6767,2824,7.0,8631384,863138,
6768,2824,7.0,8631384,863138,
6769,2824,7.0,8631384,863138,
6770,2824,7.0,8631384,863138,
6771,2824,7.0,8631384,863138,
6772,2824,7.0,8631384,863138,
6773,2824,7.0,8631384,863138,
6774,2824,7.0,8631384,863138,
6775,2824,7.0,8631384,863138,
6776,2824,7.0,8631384,863138,
6777,2824,7.0,8631384,863138,
6778,2824,7.0,8631384,863138,
6779,2824,7.0,8631384,863138,
6780,2824,7.0,8631384,863138,
6781,2824,7.0,8631384,863138,
6782,2824,7.0,8631384,863138,
6783,2824,7.0,8631384,863138,
6784,2824,7.0,8631384,863138,
6785,2824,7.0,8631384,863138,
6786,2824,7.0,8631384,863138,
6787,2824,7.0,8631384,863138,
6788,2824,7.0,8631384,863138,
6789,2824,7.0,8631384,863138,
6790,2824,7.0,8631384,863138,
6791,2824,7.0,8631384,863138,
6792,2825,12.0,863138411522,86313841152,
6793,2826,11.0,86313859676,863138596,
6794,2827,10.0,8631384116,8631384,7.2749999999999995
6795,2828,11.0,86313841162,8631384116,7.275
6796,2829,11.0,86313841164,8631384116,7.2749999999999995
6797,2830,11.0,86313841166,8631384116,7.2749999999999995
6798,2831,10.0,8631384118,8631384,
6799,2831,10.0,8631384118,8631384,
6800,2832,11.0,86313841182,8631384118,
6801,2833,9.0,863138412,8631384,
6802,2833,9.0,863138412,8631384,
6803,2833,9.0,863138412,8631384,
6804,2833,9.0,863138412,8631384,
6805,2833,9.0,863138412,8631384,
6806,2833,9.0,863138412,8631384,
6807,2833,9.0,863138412,8631384,
6808,2834,11.0,86313841212,863138412,
6809,2835,10.0,8631384124,863138412,
6810,2835,10.0,8631384124,863138412,
6811,2835,10.0,8631384124,863138412,
6812,2836,11.0,86313841242,8631384124,
6813,2837,11.0,86313841244,8631384124,
6814,2838,10.0,8631384126,863138412,
6815,2838,10.0,8631384126,863138412,
6816,2839,11.0,86313841272,863138412,
6817,2840,10.0,8631384128,863138412,
6818,2840,10.0,8631384128,863138412,
6819,2841,11.0,86316499142,8631649914,
6820,2842,10.0,8631384132,8631384,
6821,2842,10.0,8631384132,8631384,7.2749999999999995
6822,2843,11.0,86313841322,8631384132,
6823,2844,11.0,86313841324,8631384132,7.2749999999999995
6824,2845,11.0,86313841332,8631384,
6825,2846,10.0,8631384134,8631384,
6826,2846,10.0,8631384134,8631384,
6827,2847,11.0,86313841352,8631384,
6828,2848,10.0,8631384136,8631384,
6829,2848,10.0,8631384136,8631384,
6830,2848,10.0,8631384136,8631384,
6831,2849,11.0,86313841362,8631384136,
6832,2850,11.0,86313841372,8631384,
6833,2851,11.0,86313841374,8631384,
6834,2852,11.0,86313841376,8631384,
6835,2853,10.0,8631384138,8631384,
6836,2853,10.0,8631384138,8631384,
6837,2854,11.0,86313841382,8631384138,
6838,2855,9.0,863138414,8631384,
6839,2855,9.0,863138414,8631384,
6840,2855,9.0,863138414,8631384,
6841,2855,9.0,863138414,8631384,
6842,2855,9.0,863138414,8631384,
6843,2855,9.0,863138414,8631384,
6844,2856,10.0,8631384144,863138414,
6845,2856,10.0,8631384144,863138414,
6846,2857,10.0,8631384142,863138414,
6847,2857,10.0,8631384142,863138414,
6848,2858,11.0,86313841422,8631384142,
6849,2859,12.0,863138414222,86313841422,
6850,2860,12.0,863138414224,86313841422,
6851,2861,11.0,86313841424,8631384142,
6852,2862,12.0,863138414242,86313841424,
6853,2863,12.0,863138414244,86313841424,
6854,2864,11.0,86313841426,8631384142,
6855,2865,12.0,863138414262,86313841426,
6856,2866,11.0,86313841428,8631384142,
6857,2867,11.0,86313841442,8631384144,
6858,2868,12.0,863138458414,8631384584,
6859,2869,11.0,86313841472,863138414,
6860,2870,10.0,8631384148,863138414,
6861,2870,10.0,8631384148,863138414,
6862,2871,11.0,86313841492,863138414,
6863,2872,11.0,86313841494,863138414,
6864,2873,12.0,863138414952,863138414,
6865,2874,11.0,86313841496,863138414,
6866,2875,11.0,86316499144,8631649914,
6867,2876,11.0,86313841498,863138414,
6868,2877,11.0,86313841512,8631384,
6869,2878,10.0,8631384152,8631384,
6870,2878,10.0,8631384152,8631384,
6871,2879,11.0,86313841522,8631384152,
6872,2880,11.0,86313841586,8631384158,
6873,2881,11.0,86313841588,8631384158,
6874,2882,10.0,8631384154,8631384,
6875,2882,10.0,8631384154,8631384,
6876,2883,11.0,86313841542,8631384154,
6877,2884,11.0,86313841544,8631384154,
6878,2885,11.0,86313841546,8631384154,
6879,2886,11.0,86313841552,8631384,
6880,2887,10.0,8631384156,8631384,
6881,2887,10.0,8631384156,8631384,
6882,2888,10.0,8631384158,8631384,
6883,2888,10.0,8631384158,8631384,
6884,2889,11.0,86313841582,8631384158,
6885,2890,12.0,863138415832,8631384158,
6886,2891,11.0,86313841584,8631384158,
6887,2892,12.0,863138415842,86313841584,
6888,2893,12.0,863138415892,8631384158,
6889,2894,11.0,86313841592,8631384,
6890,2895,11.0,86313841652,863138416,
6891,2896,11.0,86313844974,86313844,
6892,2897,9.0,863138416,8631384,
6893,2897,9.0,863138416,8631384,
6894,2897,9.0,863138416,8631384,
6895,2897,9.0,863138416,8631384,
6896,2897,9.0,863138416,8631384,
6897,2897,9.0,863138416,8631384,
6898,2898,11.0,86313841612,863138416,
6899,2899,10.0,8631384162,863138416,
6900,2899,10.0,8631384162,863138416,
6901,2900,11.0,86313841632,863138416,
6902,2901,11.0,86313841634,863138416,
6903,2902,12.0,863138416342,86313841634,
6904,2903,11.0,86313841636,863138416,
6905,2904,11.0,86313841638,863138416,
6906,2905,10.0,8631384164,863138416,
6907,2905,10.0,8631384164,863138416,
6908,2906,11.0,86313841642,8631384164,
6909,2907,9.0,863165226,86316522,
6910,2907,9.0,863165226,86316522,
6911,2908,10.0,8631384166,863138416,
6912,2908,10.0,8631384166,863138416,
6913,2908,10.0,8631384166,863138416,
6914,2909,11.0,86313841662,8631384166,
6915,2910,11.0,86313841664,8631384166,
